"01/21/2025 06:29AM","01/21/2025 06:30AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",85.921,"9","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"9pm","630am",4,2,5,5,5,1
"01/23/2025 08:54AM","01/23/2025 08:55AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",85.364,"11","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"1030pm","8am
",5,1,5,5,5,5
"01/24/2025 07:18AM","01/24/2025 07:19AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",74.901,"12","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"830pm","7am",5,1,5,5,5,1
"01/26/2025 08:16AM","01/26/2025 08:17AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",85.963,"14","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"1130 pm","730 pm",4,2,5,5,5,1
"01/27/2025 05:20AM","01/27/2025 05:21AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",58.576,"15","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"9pm","5am",5,1,5,5,5,1
"01/28/2025 08:43AM","01/28/2025 08:44AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",54.725,"16","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"1030pm","8am",5,1,5,5,5,1
"01/29/2025 07:55AM","01/29/2025 07:56AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",60.479,"17","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"9pm","730am",5,1,5,5,5,1
"01/30/2025 06:45AM","01/30/2025 06:46AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",65.788,"18","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"10pm","6 am",5,1,5,5,5,1
"01/31/2025 04:42PM","01/31/2025 04:43PM","01/13/2025 12:53PM - 12/12/2025 09:59AM",54.945,"19","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"1130pm","7am",5,1,5,5,5,1
"02/01/2025 11:44AM","02/01/2025 11:45AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",53.373,"20","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"10pm","5am",5,1,5,5,5,1
"02/02/2025 09:25AM","02/02/2025 09:26AM","01/13/2025 12:53PM - 12/12/2025 09:59AM",56.28,"21","1","Finished","678552e613aa347c7ff81fe5",,,"no","-","192.168.1.5","Participant 52","2057",,"2057","9am",5,1,5,5,5,1
"01/14/2025 03:48PM","01/14/2025 03:51PM","01/13/2025 02:06PM - 12/12/2025 09:59AM",176.03,"2","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10pm","4am",5,1,3,3,5,1
"01/15/2025 03:30AM","01/15/2025 03:33AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",180.241,"3","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"9:45 pm","3:30 am",3,3,3,3,4,2
"01/16/2025 06:38AM","01/16/2025 06:40AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",158.37,"4","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"11:15 pm","6:30 am",5,1,3,4,5,1
"01/17/2025 04:24AM","01/17/2025 04:27AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",168.502,"5","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10 pm","4 am",4,1,4,4,5,1
"01/18/2025 06:29AM","01/18/2025 06:32AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",143.172,"6","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"11 pm","6:30 am",5,1,5,5,5,1
"01/19/2025 07:48AM","01/19/2025 07:51AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",174.84,"7","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10:30 pm","7:30 am",5,1,5,5,5,1
"01/20/2025 04:30AM","01/20/2025 04:32AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",115.847,"8","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"9:30 pm","4:00 am",3,3,3,3,5,3
"01/21/2025 08:10AM","01/21/2025 08:12AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",113.43,"9","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"8 pm","8 am",5,1,5,5,5,1
"01/22/2025 08:39AM","01/22/2025 08:41AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",113.652,"10","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"11pm","8:22 am",5,1,4,5,5,1
"01/23/2025 07:58AM","01/23/2025 07:59AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",93.928,"11","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10 pm","8 am",5,1,5,5,5,1
"01/24/2025 04:35AM","01/24/2025 04:37AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",132.137,"12","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10:30 pm","4:20 am",5,1,5,5,5,1
"01/25/2025 08:12AM","01/25/2025 08:14AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",126.609,"13","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10:30 pm","8 am",5,1,3,5,5,1
"01/26/2025 09:28AM","01/26/2025 09:30AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",97.693,"14","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"11 pm","9:30 am",5,1,4,5,5,1
"01/27/2025 06:59AM","01/27/2025 07:01AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",101.56,"15","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10:30 pm","7 am",5,1,5,5,5,1
"01/28/2025 04:44AM","01/28/2025 04:47AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",181.732,"16","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10:30 pm","4:30am",5,3,4,3,3,1
"01/29/2025 06:08AM","01/29/2025 06:10AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",103.069,"17","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"12. midnight ","6 am",5,"",3,"",2,1
"01/30/2025 03:20AM","01/30/2025 03:22AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",103.499,"18","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10pm","3AM",5,1,3,3,5,""
"01/30/2025 03:22AM","01/30/2025 03:24AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",96.676,"18","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10pm","3am",5,1,3,"",5,3
"01/31/2025 09:08AM","01/31/2025 09:10AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",109.626,"19","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","8:30 am",,"11pm","8:30 am",5,1,5,5,5,1
"02/01/2025 09:11AM","02/01/2025 09:14AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",143.317,"20","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"11 am","9:15 am",5,3,3,3,3,3
"02/02/2025 07:12AM","02/02/2025 07:14AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",108.038,"21","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"11 pm","6:46am",5,1,5,5,5,1
"02/03/2025 07:02AM","02/03/2025 07:04AM","01/13/2025 02:06PM - 12/12/2025 09:59AM",132.663,"22","1","Finished","6785643213aa347c7ff8f3b3",,,"no","-","192.168.0.9","Participant 53","2058",,"10:15pm","7am",5,1,5,5,5,1
"01/15/2025 07:26AM","01/15/2025 07:27AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",96.174,"2","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:35 pm","6:45 am",3,2,3,3,5,3
"01/16/2025 08:25AM","01/16/2025 08:26AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",63.976,"3","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:45","7:30",3,2,3,4,3,2
"01/17/2025 08:16AM","01/17/2025 08:18AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",70.754,"4","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:45","7:30",2,2,3,3,5,2
"01/18/2025 06:58AM","01/18/2025 07:00AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",70.31,"5","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"12:18","6:45",2,2,3,3,5,2
"01/19/2025 08:25AM","01/19/2025 08:27AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",91.133,"6","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:45","4 am for one hour the back to bed. I woke again at 8 AM.",3,3,3,2,2,2
"01/20/2025 07:29AM","01/20/2025 07:30AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",58.249,"7","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","192.168.12.115","Participant 54","2059",,"11:30","7:00",2,2,3,3,3,2
"01/21/2025 10:11PM","01/21/2025 10:12PM","01/14/2025 01:05PM - 12/12/2025 09:59AM",58.161,"9","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:45","6:50",2,2,3,3,5,4
"01/22/2025 10:03AM","01/22/2025 10:05AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",148.45,"9","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"12:15","7:20",4,2,4,3,5,2
"01/23/2025 08:26AM","01/23/2025 08:27AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",63.135,"10","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"11:45","8am",4,3,4,4,5,2
"01/24/2025 07:54AM","01/24/2025 07:55AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",46.804,"11","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"12:15","7:05",2,2,3,3,5,2
"01/25/2025 09:18PM","01/25/2025 09:20PM","01/14/2025 01:05PM - 12/12/2025 09:59AM",95.607,"13","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","192.168.12.115","Participant 54","2059",,"12:15 am","7:30 am",2,3,3,3,2,2
"01/26/2025 09:02AM","01/26/2025 09:03AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",47.149,"13","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","192.168.12.115","Participant 54","2059",,"10:30","6:30",2,2,2,3,5,2
"01/27/2025 07:19AM","01/27/2025 07:20AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",60.079,"14","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793:3c60:8d4c:25cf:24c9","Participant 54","2059",,"10:30","7am",2,2,3,4,5,2
"01/27/2025 07:20AM","01/27/2025 07:21AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",60.649,"14","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793:3c60:8d4c:25cf:24c9","Participant 54","2059",,"10:30 pm","7am",2,2,3,3,5,2
"01/28/2025 08:10AM","01/28/2025 08:11AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",53.888,"15","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"11:45pm","7:30am",4,2,4,4,5,2
"01/29/2025 08:39AM","01/29/2025 08:40AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",54.312,"16","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"12:15 am","8 am",2,2,3,3,5,2
"01/30/2025 08:20AM","01/30/2025 08:21AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",90.562,"17","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:30 pm","8am",3,2,3,3,5,2
"01/31/2025 08:01AM","01/31/2025 08:02AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",50.657,"18","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"10:30pm","7:15am",2,2,3,3,5,2
"02/01/2025 08:04AM","02/01/2025 08:05AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",48.876,"19","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793::f21c","Participant 54","2059",,"12:15am","7:30 am",2,2,3,3,5,2
"02/02/2025 07:07AM","02/02/2025 07:07AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",56.287,"20","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","2607:fb90:eecc:c793:14a:db86:62dd:f6a8","Participant 54","2059",,"10:30 pm","6:15am",2,2,3,3,5,3
"02/03/2025 07:29AM","02/03/2025 07:30AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",61.788,"21","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","172.20.2.86","Participant 54","2059",,"11:00pm","8:30 am",2,2,3,3,5,2
"02/04/2025 07:50AM","02/04/2025 07:51AM","01/14/2025 01:05PM - 12/12/2025 09:59AM",57.127,"22","1","Finished","6786a72213aa347c7f01f3cd","0.0","0.0","no","-","172.20.2.86","Participant 54","2059",,"2:30 am","7:30 am",1,5,2,2,1,5
"01/15/2025 08:25AM","01/15/2025 08:30AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",267.157,"2","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:55PM","8:00PM",5,1,5,5,5,1
"01/16/2025 08:48AM","01/16/2025 08:51AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",214.456,"3","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30pm","8:15am",5,1,5,5,5,1
"01/17/2025 09:40AM","01/17/2025 09:46AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",309.325,"4","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","9:30AM",5,1,5,5,5,5
"01/18/2025 10:14AM","01/18/2025 10:18AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",209.88,"5","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:20PM","10AM",5,1,5,5,5,1
"01/19/2025 08:05AM","01/19/2025 08:07AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",113.016,"6","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","8AM",5,1,5,5,5,1
"01/20/2025 07:26AM","01/20/2025 07:28AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",148.809,"7","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:50PM","7:30AM",5,1,5,5,5,1
"01/21/2025 08:01AM","01/21/2025 08:05AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",239.791,"8","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:20PM","8:00AM",5,1,5,5,5,1
"01/22/2025 09:34AM","01/22/2025 09:38AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",236.697,"9","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:20PM","9:15AM",5,1,4,5,5,1
"01/23/2025 08:31AM","01/23/2025 08:33AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",165.164,"10","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","8:30AM",1,1,5,5,5,1
"01/24/2025 09:21AM","01/24/2025 09:24AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",198.906,"11","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","9AM",5,1,5,5,5,1
"01/25/2025 07:56AM","01/25/2025 07:59AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",172.553,"12","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","7:50AM",5,1,5,5,5,1
"01/26/2025 08:40AM","01/26/2025 08:44AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",220.01,"13","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","8AM",4,2,4,4,4,2
"01/27/2025 06:04AM","01/27/2025 06:06AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",125.525,"14","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","5:30AM",5,1,5,5,5,1
"01/28/2025 05:30AM","01/28/2025 05:33AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",162.805,"15","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","5:30AM",3,3,3,3,3,3
"01/29/2025 09:06AM","01/29/2025 09:11AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",298.363,"16","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.1.67","Participant 55","2061",,"11:35PM","9AM",5,1,5,5,5,1
"01/30/2025 08:12AM","01/30/2025 08:15AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",145.607,"17","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","8AM",5,1,5,5,5,1
"01/31/2025 09:26AM","01/31/2025 09:28AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",123.718,"18","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","9AM",5,1,5,5,5,1
"02/01/2025 10:41AM","02/01/2025 10:45AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",212.777,"19","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","10:30AM",5,1,5,5,5,1
"02/02/2025 08:32AM","02/02/2025 08:35AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",202.756,"20","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","8:15AM",5,1,5,5,5,1
"02/04/2025 08:08AM","02/04/2025 08:10AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",126.058,"22","1","Finished","6786d6a913aa347c7f037d22",,,"no","-","192.168.68.56","Participant 55","2061",,"11:30PM","8AM",5,1,5,5,5,1
"01/15/2025 08:04AM","01/15/2025 08:15AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",665.759,"2","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","Mary  Burrell 
2060",,"11:00 pm","8:00",5,1,5,4,1,1
"01/16/2025 08:25AM","01/16/2025 08:28AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",159.716,"3","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,,"7:30",5,1,4,4,1,1
"01/17/2025 08:30AM","01/17/2025 08:33AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",235.135,"4","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:00","7:00",5,1,4,4,1,1
"01/18/2025 08:45AM","01/18/2025 08:47AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",102.999,"5","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:00","8:00",5,1,4,4,5,1
"01/20/2025 07:22AM","01/20/2025 07:23AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",93.834,"7","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"10:30","7:00",5,1,5,5,5,1
"01/21/2025 08:06AM","01/21/2025 08:08AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",130.779,"8","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:00","8;00",5,1,5,5,5,1
"01/22/2025 07:56AM","01/22/2025 07:58AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",143.945,"9","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"10:00","8:00",5,1,"",5,5,1
"01/23/2025 07:34AM","01/23/2025 07:38AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",249.366,"10","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:00","7:30",5,1,5,5,1,1
"01/24/2025 07:29AM","01/24/2025 07:31AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",121.531,"11","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:30","7:00",5,1,5,5,1,1
"01/25/2025 08:12AM","01/25/2025 08:18AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",372.309,"12","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:30","8:00",4,2,4,4,1,2
"01/26/2025 07:51AM","01/26/2025 07:56AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",323.131,"13","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"7:30","7:30",5,1,5,5,1,1
"01/27/2025 08:27AM","01/27/2025 08:28AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",101.608,"14","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:30","8:00",5,1,5,5,5,1
"01/28/2025 07:06AM","01/28/2025 07:08AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",125.737,"15","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:00","7AM",5,1,5,5,5,1
"01/29/2025 07:18AM","01/29/2025 07:20AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",122.674,"16","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11PM","7AM",5,1,5,5,5,1
"01/30/2025 10:03AM","01/30/2025 10:04AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",94.936,"17","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11PM","8AM",5,5,5,5,5,5
"01/31/2025 08:28AM","01/31/2025 08:30AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",80.65,"18","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11PM","8AM",5,1,5,4,5,1
"02/01/2025 09:03AM","02/01/2025 09:05AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",96.996,"19","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"9AM","9AM",5,1,5,5,5,1
"02/02/2025 08:12AM","02/02/2025 08:15AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",202.696,"20","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:30 PM","8;00AM",1,1,"",5,5,1
"02/03/2025 08:52AM","02/03/2025 08:54AM","01/14/2025 04:28PM - 12/12/2025 09:59AM",170.732,"21","1","Finished","6786d6cb13aa347c7f037f37",,,"no","-","192.0.0.4","Participant 56","2060",,"11:30PM","8:30 PM",5,1,5,5,5,1
"01/31/2025 08:00AM","01/31/2025 08:03AM","01/30/2025 01:00PM - 12/12/2025 09:59AM",160.846,"2","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"2 AM","5:50 AM",5,1,5,4,5,1
"02/01/2025 11:56AM","02/01/2025 11:59AM","01/30/2025 01:00PM - 12/12/2025 09:59AM",202.871,"3","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"2 AM","6:15 AM",5,1,4,3,5,1
"02/02/2025 04:25PM","02/02/2025 04:34PM","01/30/2025 01:00PM - 12/12/2025 09:59AM",558.215,"4","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"2 AM","5 AM",5,1,5,3,5,1
"02/03/2025 08:49AM","02/03/2025 08:51AM","01/30/2025 01:00PM - 12/12/2025 09:59AM",121.908,"5","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"2 AM","6 AM",5,1,5,3,5,1
"02/04/2025 04:49PM","02/04/2025 04:51PM","01/30/2025 01:00PM - 12/12/2025 09:59AM",142.285,"6","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::42","Participant 57","2063",,"2:30 AM","6 AM",3,2,3,3,3,1
"02/05/2025 08:22AM","02/05/2025 08:28AM","01/30/2025 01:00PM - 12/12/2025 09:59AM",359.463,"7","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"2 AM","6 AM",5,1,5,3,5,1
"02/06/2025 08:04AM","02/06/2025 08:06AM","01/30/2025 01:00PM - 12/12/2025 09:59AM",102.004,"8","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"2:30 AM","5:55 AM",4,1,3,3,5,1
"02/08/2025 01:46PM","02/08/2025 01:48PM","01/30/2025 01:00PM - 12/12/2025 09:59AM",155.703,"10","1","Finished","679bbdfe2cc880efc3b645a4","0.0","0.0","no","-","2600:1702:ad0:33e0::3c","Participant 57","2063",,"3:00 AM ","4:55 AM ",2,5,2,2,2,4
